rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,sup_devices.num,lang.num,SizeCatg,PriceCatg
55,1,2,3.0,1,24,1,1,0
3517,1187,3,4.0,5,38,11,2,1
24808,937,3,4.5,5,38,1,2,0
397,1,3,3.0,1,37,8,0,0
2855,2515,3,4.0,5,38,9,2,1
2604,11,3,1.0,1,37,1,0,1
7375,42,3,4.5,5,37,1,2,0
42058,602,3,4.5,5,37,1,0,0
444,26,3,4.5,1,40,5,1,1
834,107,3,5.0,5,43,10,1,0
4386,42,3,4.5,5,37,1,1,0
8,3,3,3.5,5,40,1,1,1
28,0,3,0.0,1,37,1,0,0
299,39,3,4.0,5,38,10,2,1
34039,541,3,4.5,5,38,15,1,0
800,203,2,4.0,5,24,8,2,1
482,37,2,3.0,1,37,10,0,1
173,111,3,4.0,5,38,11,1,1
5,0,3,0.0,1,38,4,0,1
8412,149,3,4.5,5,38,1,1,0
34998,402,3,4.5,5,37,12,2,0
0,0,1,0.0,5,40,2,1,0
65,65,1,1.0,5,43,1,0,1
0,0,1,0.0,2,38,1,0,0
356,145,3,4.5,5,38,1,2,1
3507,24,3,4.0,1,37,20,1,0
3024,86,3,5.0,1,38,2,0,0
378,378,2,3.5,2,43,1,0,1
4944,564,3,4.5,5,37,1,0,0
5253,87,3,4.5,1,37,19,1,0
20383,404,3,4.5,5,38,13,2,0
5160,6,3,4.0,5,40,9,1,0
401,401,3,4.5,5,38,2,1,1
22513,62,3,4.5,5,37,15,2,0
0,0,1,0.0,1,37,3,0,1
21,0,2,0.0,2,24,2,1,0
86,42,3,4.5,5,43,1,2,1
2368,1,3,5.0,2,37,1,0,0
0,0,1,0.0,1,38,2,1,1
971,0,3,0.0,5,38,12,2,1
1102,58,2,4.0,5,37,11,0,0
85,19,3,4.0,1,40,1,1,1
3668,1005,2,3.0,1,38,33,0,0
82,72,3,4.5,1,37,1,0,0
5575,209,3,4.5,5,40,8,0,1
1641,864,3,4.5,5,39,6,2,1
1,1,3,5.0,5,40,1,0,0
257100,2025,3,5.0,5,37,11,2,0
4278,911,3,4.5,5,43,8,1,0
11151,152,3,5.0,5,38,30,1,0
432,0,3,0.0,5,38,1,1,1
631,1,3,5.0,5,38,3,1,0
7598,447,3,4.5,5,38,14,0,1
249,79,3,5.0,1,37,2,0,1
0,0,1,0.0,2,40,1,0,1
1108,748,3,4.5,5,39,26,0,1
139,100,3,4.5,5,38,1,0,0
1352,0,2,0.0,2,37,12,1,0
842,800,3,4.5,5,43,1,0,1
0,0,1,0.0,1,24,3,0,1
18,1,3,5.0,1,37,2,1,2
75822,1321,3,4.5,5,38,1,1,0
7765,4,3,4.5,5,38,1,2,0
573,6,3,4.5,5,40,7,1,1
62,31,2,3.5,1,24,1,0,1
0,0,1,0.0,1,40,1,0,0
13016,1818,3,5.0,1,38,18,0,0
4787,13,3,4.5,1,37,3,0,0
7,0,3,0.0,1,37,2,0,0
3072,82,3,4.5,5,39,14,1,1
412,393,3,4.0,1,40,31,0,1
158,13,3,3.5,5,38,1,0,0
153,41,3,4.5,1,37,12,0,1
236,3,3,3.5,1,37,1,0,0
491,23,2,2.5,1,24,1,2,1
128,7,1,1.5,1,40,1,2,1
466,97,2,3.0,5,40,1,1,1
11,0,2,0.0,1,37,2,0,1
81,7,3,5.0,5,38,1,1,1
65,6,2,4.0,1,38,1,1,1
14593,2800,3,4.5,5,38,1,1,0
3751,91,3,4.5,1,37,12,1,1
11,0,2,0.0,1,37,2,0,0
7674,459,2,4.5,5,38,1,2,0
162,54,3,4.5,1,37,4,0,1
1010,323,3,3.5,1,24,3,1,0
311,81,2,2.0,1,38,15,0,1
32215,442,3,4.5,5,38,1,1,0
1732,81,3,4.5,5,39,1,1,1
465,24,3,4.5,5,37,1,0,0
1440,1440,3,5.0,5,38,1,0,1
2552,171,3,5.0,5,37,1,1,1
14461,422,3,4.0,5,38,13,1,0
21733,82,3,4.5,5,37,19,1,0
1246,221,3,4.5,5,40,1,2,1
6,1,3,5.0,1,37,21,0,1
3185,193,3,4.5,5,24,5,1,0
0,0,1,0.0,1,37,1,0,2
845,105,3,4.0,1,39,18,1,1
349,59,2,4.0,5,38,11,0,0
50,6,3,4.5,5,38,16,0,0
397,232,3,5.0,5,40,1,0,1
0,0,1,0.0,1,38,1,0,0
802,115,3,5.0,5,38,12,0,0
1030,911,3,4.5,5,43,1,0,1
756,135,2,2.0,1,37,16,0,0
73,0,3,0.0,1,37,13,1,1
105,57,2,3.0,1,40,1,0,0
7754,425,3,4.5,1,37,8,1,0
9,0,3,0.0,1,37,5,0,0
3478,68,3,3.0,5,37,1,2,0
33,1,2,5.0,1,37,2,1,0
0,0,1,0.0,5,40,1,1,0
436,3,3,4.5,5,38,5,1,0
920,582,2,3.0,5,37,0,2,1
407,75,3,4.5,5,24,1,0,1
233599,299,3,4.5,5,38,17,2,0
24244,215,3,3.5,1,37,1,0,0
0,0,1,0.0,1,37,1,0,0
418,46,2,4.0,1,37,1,0,1
361,1,3,5.0,1,37,3,1,0
2067,108,3,5.0,1,37,26,1,0
321,11,2,3.5,5,38,11,1,0
0,0,1,0.0,1,26,1,0,1
0,0,1,0.0,1,26,1,0,1
9114,337,3,5.0,1,37,17,1,0
12,9,3,5.0,5,40,1,1,0
2043,33,3,5.0,5,38,11,1,0
0,0,1,0.0,1,37,2,0,0
11876,52,3,4.5,5,38,1,1,0
46,4,3,4.5,1,37,6,0,1
222,14,2,3.5,1,37,7,1,1
503,503,2,3.5,5,43,1,0,1
1,1,3,5.0,1,24,2,0,1
12,0,2,0.0,1,38,12,0,1
22902,102,3,4.0,5,38,13,1,0
179416,839,3,4.5,5,38,7,1,0
1947,53,3,4.5,1,37,10,0,1
108,1,2,5.0,1,24,1,2,1
538,41,2,2.0,1,37,1,0,0
19,15,3,4.0,1,40,2,0,1
455,274,3,4.5,2,40,21,1,1
404,86,3,4.0,5,43,1,0,1
0,0,1,0.0,1,37,1,0,0
1170,1170,3,4.0,5,43,1,0,1
1697,195,3,4.5,5,38,1,1,0
181,181,3,4.5,5,43,1,0,1
49,0,3,0.0,1,37,3,1,0
360,160,3,4.0,1,37,1,0,1
647,44,3,4.5,5,38,8,2,2
19354,408,3,4.5,5,38,10,2,0
0,0,1,0.0,1,40,3,0,0
512,236,3,4.5,1,40,2,1,1
2007,116,3,4.5,1,37,1,0,1
790,37,3,3.0,5,37,1,2,0
484,368,3,4.0,5,38,1,2,1
4650,44,3,5.0,2,37,6,0,0
1362,209,3,4.5,5,40,1,0,1
75,7,2,4.5,2,38,10,2,1
4050,2938,3,4.5,5,40,1,0,0
391,391,3,4.0,5,43,1,0,1
5115,194,3,4.5,5,40,1,1,1
570,10,2,4.0,5,38,11,1,0
7343,1680,3,4.5,1,38,16,0,0
756,144,3,4.5,1,37,1,1,1
1728,878,3,4.0,5,43,1,1,0
901,12,3,5.0,5,24,1,1,1
6944,88,3,4.0,1,37,1,0,0
563,39,3,4.5,5,43,1,0,1
2275,207,3,4.5,1,37,21,0,0
3770,2736,3,4.5,5,38,16,0,0
1182,57,3,4.0,5,37,1,0,0
8452,41,3,4.5,5,37,11,2,1
1450,48,3,4.0,1,37,32,0,0
369,369,2,3.5,5,43,1,0,1
6209,864,3,4.5,5,24,1,2,1
3898,796,3,5.0,5,38,1,1,1
169,5,3,5.0,1,37,9,0,1
0,0,1,0.0,5,40,1,0,0
21561,373,3,4.5,1,37,63,1,0
1546,116,3,4.5,5,37,10,1,0
1983,306,3,4.5,5,40,4,0,1
450,401,3,4.5,5,43,1,0,1
158845,112,3,4.0,5,37,1,0,0
76622,55,3,4.5,5,38,1,0,0
0,0,1,0.0,5,40,1,2,1
888,156,3,3.5,1,38,1,0,1
1381,32,2,4.0,5,37,3,1,0
0,0,1,0.0,1,35,2,0,1
0,0,1,0.0,1,37,6,1,0
260,35,3,4.0,5,25,1,2,1
1647,225,3,5.0,1,38,2,0,0
31,0,3,0.0,1,37,1,0,0
407,0,2,0.0,1,37,2,1,0
346,6,2,2.0,1,37,11,0,1
251,10,2,3.5,1,24,1,2,1
56,1,2,3.0,1,38,1,2,1
7891,1134,3,4.5,5,37,1,0,0
5676,4694,3,4.0,1,38,1,0,0
284,160,3,4.0,5,37,1,1,1
274,33,2,3.0,5,38,11,0,0
80,0,2,0.0,1,37,11,1,1
17,0,2,0.0,1,37,1,0,0
968,177,3,4.5,5,38,1,0,1
18,18,3,4.5,5,24,5,2,1
56,56,1,2.0,5,38,1,0,1
333,333,3,4.5,5,43,1,0,1
578,59,3,3.5,1,16,6,1,0
704,87,2,2.5,1,37,1,0,0
17487,157,3,4.0,2,37,1,0,0
333,49,3,4.5,2,37,1,1,0
451,31,3,4.5,1,37,1,1,0
3144,65,3,4.5,5,38,1,1,0
805,163,3,4.5,5,38,1,2,1
100,71,2,3.5,1,38,1,0,0
541,21,3,4.5,1,37,13,1,1
7656,12,3,4.0,1,37,33,1,0
1810,1112,3,4.0,5,38,7,2,1
54549,404,3,4.5,5,38,13,2,0
10,2,2,4.5,1,38,1,0,1
225,2,2,3.0,1,37,1,0,0
177,73,3,4.0,5,43,1,2,1
4383,105,3,4.5,5,38,24,1,0
36,1,3,5.0,1,37,3,1,1
280,280,3,4.5,5,38,1,2,1
220,25,2,2.5,2,38,5,0,0
768,696,2,2.5,5,40,1,0,1
238,166,3,4.0,5,40,1,1,1
45,14,3,4.5,1,40,1,0,1
2048,878,3,4.0,5,38,1,1,0
0,0,1,0.0,5,38,1,1,0
441,10,3,4.5,2,38,3,1,0
5010,60,3,4.0,1,37,1,0,0
3327,1355,3,4.5,2,37,1,0,0
3370,636,3,4.5,5,43,1,1,0
130,18,2,2.5,2,25,1,0,0
1276,19,3,4.0,5,37,7,2,1
7495,435,3,4.5,5,40,11,0,0
1541,16,2,3.5,1,37,1,0,0
12298,813,3,5.0,1,37,1,0,0
894,10,2,3.0,2,37,1,1,0
3215,100,3,4.5,1,37,18,1,0
419,16,3,5.0,5,40,3,0,1
0,0,1,0.0,5,37,2,0,1
148,1,3,2.0,1,38,2,0,0
0,0,1,0.0,1,38,12,0,0
2027,172,3,4.5,5,38,1,2,1
53496,321,3,4.5,5,38,1,1,0
18735,46,3,4.5,5,37,16,2,0
0,0,1,0.0,1,37,1,1,1
0,0,1,0.0,1,35,2,0,0
568,13,3,3.5,5,38,1,1,0
2570,305,3,4.5,1,37,2,0,0
27388,27388,3,4.5,5,43,1,0,1
27662,381,3,4.5,1,37,1,1,0
0,0,1,0.0,1,37,1,0,0
122,122,3,4.5,5,43,1,0,1
6813,102,3,4.5,5,38,1,0,0
198338,2078,3,4.5,5,38,15,0,0
3,3,1,2.0,1,37,2,0,0
440,33,2,2.5,5,38,15,1,0
15,0,3,0.0,1,38,2,0,0
7398,639,3,4.5,1,37,9,0,0
21984,5528,3,4.0,5,40,14,0,0
45,5,3,5.0,5,37,1,2,1
649,39,3,4.5,1,37,1,2,2
8392,778,3,4.5,5,40,1,1,0
124,124,3,4.0,5,40,1,0,0
2235,220,3,4.0,1,38,30,0,0
0,0,1,0.0,1,37,1,1,1
1138,1138,3,4.5,5,43,1,1,1
2027,359,3,4.0,5,40,1,1,0
1114,0,3,0.0,5,37,1,0,0
388,388,3,4.0,5,43,1,1,1
859,812,3,4.5,5,43,1,0,1
397,397,3,4.5,5,40,1,1,1
5,0,2,0.0,1,37,2,0,1
1498,40,3,4.0,1,37,1,1,0
45,42,3,4.0,5,40,1,2,1
17,2,3,4.5,1,37,1,2,1
23063,101,3,4.5,1,37,14,0,0
0,0,1,0.0,5,38,1,1,1
666,3,3,5.0,1,37,24,1,1
371,162,3,4.0,1,40,17,1,1
495,13,3,4.0,1,37,5,0,1
20254,71,3,4.5,5,37,16,1,0
7216,383,2,2.0,1,37,22,0,1
337,55,3,4.0,2,37,13,0,1
1079,71,3,5.0,1,38,2,0,1
6741,825,3,5.0,5,37,1,2,1
0,0,1,0.0,1,38,2,0,0
3340,21,3,5.0,5,38,8,1,0
736,63,3,5.0,1,37,7,0,1
643,50,3,4.5,1,37,16,0,1
822,13,3,4.0,1,37,1,1,0
1122,280,3,4.5,5,37,5,1,1
16105,3420,3,4.5,1,37,8,0,0
1309,163,3,5.0,1,38,13,0,1
874,2,2,3.0,1,37,1,0,0
718,39,1,2.5,1,38,1,0,0
11,3,2,3.0,1,37,1,0,1
9321,167,3,4.5,5,25,16,2,0
5979,591,3,4.5,1,37,22,0,0
942,10,3,3.5,1,40,18,1,1
24,0,3,0.0,5,38,2,0,0
23878,21769,3,5.0,5,39,1,2,1
175,22,3,4.5,5,38,1,0,0
31727,6017,3,4.0,5,40,1,0,0
0,0,1,0.0,1,37,1,0,0
18482,1,3,5.0,1,37,1,1,0
754,168,3,5.0,1,37,33,1,1
21881,113,3,4.0,5,38,9,1,0
20243,44,3,4.0,2,37,20,1,0
2140,425,3,4.5,5,43,1,0,0
242,17,3,4.0,5,38,1,1,1
12,3,2,3.5,5,37,1,1,1
979,27,3,4.5,5,40,3,1,0
2909,305,3,4.5,5,40,11,0,0
16523,161,3,5.0,1,37,20,0,0
431,82,3,4.0,1,39,18,1,1
288,176,3,4.0,5,38,12,0,0
2125,480,3,4.0,2,40,5,2,0
1746,215,2,3.5,5,43,1,2,1
9,1,3,5.0,1,37,1,0,0
61,1,2,1.0,1,38,6,0,1
157,157,3,4.5,5,40,1,0,1
94,14,3,4.0,1,38,1,1,1
2317,97,3,4.5,5,37,10,1,0
49,14,3,4.0,1,37,5,2,2
91,29,2,3.5,5,38,6,1,1
19,7,2,3.5,5,40,1,2,1
31981,276,3,4.5,5,37,1,1,0
122260,1944,3,4.5,5,37,15,1,0
5521,24,3,5.0,2,37,20,0,0
21,10,2,4.0,1,40,1,0,1
1382,108,3,4.5,5,37,13,0,1
1724,24,3,5.0,1,37,1,1,0
213,0,3,0.0,5,37,9,2,1
4050,49,1,2.5,1,37,2,1,0
1286,43,3,4.5,2,43,18,1,1
961,961,3,4.0,5,43,1,0,1
976,940,3,4.5,5,43,1,1,1
168,15,2,2.5,1,25,11,0,1
412,50,3,4.0,5,40,1,0,1
62061,2363,3,4.5,5,37,1,0,0
10778,683,3,4.5,1,37,1,1,0
8,1,3,5.0,1,37,2,0,0
25716,25716,3,4.5,5,43,12,2,0
977,9,3,4.5,1,38,1,1,0
713,252,3,4.5,5,38,10,2,1
5148,1465,3,4.0,5,38,10,2,1
505,26,3,4.5,5,37,1,2,1
21,6,3,4.5,5,40,2,2,0
25,0,2,0.0,1,37,33,0,1
31219,249,3,4.5,5,40,2,0,0
0,0,1,0.0,1,38,1,1,0
1723,515,3,4.5,5,38,33,1,0
15,4,3,4.0,1,38,1,0,1
669079,1087,3,4.5,5,38,13,1,0
893,19,3,4.0,1,37,11,0,1
0,0,1,0.0,1,37,6,0,0
0,0,1,0.0,1,40,1,2,1
536,24,3,4.0,1,37,10,0,1
2011,15,3,4.5,1,37,15,1,0
5942,25,3,4.5,1,37,33,1,0
2487,23,3,4.0,1,37,11,1,0
1029,156,3,4.0,1,37,11,1,1
38,2,3,3.5,5,38,4,0,1
81,7,3,5.0,1,38,1,0,1
1000,11,3,4.0,1,37,1,0,0
165,99,3,3.5,5,38,11,2,1
0,0,1,0.0,5,40,2,2,2
1661,82,2,4.0,1,37,1,1,0
118,8,3,5.0,5,37,1,0,1
73,5,3,4.5,5,37,10,1,1
248,104,3,4.5,5,38,1,2,1
1469,220,2,3.5,2,43,2,0,0
4105,2831,3,5.0,2,37,1,1,0
9,0,3,0.0,1,37,2,0,1
88,4,2,2.5,1,37,1,0,1
0,0,1,0.0,5,37,13,0,0
271,60,3,5.0,5,40,1,2,1
26,26,3,4.5,1,24,1,0,1
181359,11269,3,5.0,5,38,1,1,0
21025,24,3,2.5,5,38,1,1,0
3018,665,3,4.0,5,40,1,1,0
8,8,3,4.0,5,24,5,2,1
1,1,3,4.0,5,36,5,2,1
345,321,2,3.5,1,37,1,0,1
0,0,1,0.0,1,38,2,1,0
113,3,2,2.5,5,38,25,1,0
113,52,3,5.0,1,38,1,0,1
0,0,1,0.0,5,24,9,0,1
5246,466,3,4.5,5,38,8,1,0
1750,177,3,4.0,5,40,27,0,0
11295,270,3,4.0,5,38,16,1,0
4915,337,3,4.5,1,37,13,1,1
18,18,1,2.0,5,43,1,0,1
3216,9,3,4.5,5,37,15,2,0
40,0,3,0.0,1,38,3,1,0
10109,66,2,4.0,1,37,16,0,0
4518,409,3,4.5,5,37,5,2,0
386521,10332,3,5.0,5,40,9,1,0
6,0,3,0.0,1,38,8,0,0
104,30,2,1.5,1,37,1,0,0
1698,151,3,4.5,5,38,1,1,1
7084,8,3,4.5,5,38,7,1,0
1082,63,2,3.5,2,37,2,0,1
33,0,3,0.0,5,40,1,0,0
201,58,3,4.0,1,37,5,2,2
1238,6,3,5.0,5,37,7,1,0
15,5,3,4.0,1,38,8,0,1
1059,23,2,4.0,5,38,1,1,1
676,390,3,4.0,5,40,1,0,0
0,0,1,0.0,5,40,0,0,0
2560,1,3,5.0,5,37,6,1,1
113,78,3,4.5,5,35,17,2,1
29817,6173,3,4.5,5,38,11,1,0
101,27,2,2.5,5,40,12,0,0
16460,276,3,4.0,5,38,10,1,0
50,50,2,3.5,5,40,1,1,0
0,0,1,0.0,1,38,1,0,0
104,3,3,3.0,1,37,3,0,1
6263,277,3,4.5,5,37,11,2,0
782,8,2,4.5,1,37,1,0,0
0,0,1,0.0,5,40,1,0,0
2154,1269,3,4.0,2,37,14,1,0
42,2,3,2.0,5,38,1,1,1
184,38,2,3.0,5,37,1,2,1
7,7,3,4.5,5,38,1,0,1
2570,1251,3,4.5,5,38,1,1,1
66,62,3,4.5,1,38,1,2,1
141,84,3,4.5,5,38,3,2,1
417,417,3,4.0,5,43,1,1,1
7002,4,3,5.0,5,40,1,1,0
0,0,1,0.0,1,38,2,0,0
3823,451,3,4.5,2,38,2,0,0
205,6,3,3.5,5,37,1,1,0
2477,467,3,5.0,1,37,1,0,0
197,5,3,5.0,1,37,1,2,0
848,203,3,4.0,5,37,11,2,1
1439,21,3,4.5,1,24,2,0,2
44,22,2,3.5,1,24,1,2,1
24935,265,2,3.5,5,37,29,1,0
0,0,1,0.0,1,40,7,0,0
970,89,3,5.0,5,24,8,0,1
53,0,2,0.0,5,37,1,2,2
859,52,3,3.0,1,13,1,0,1
197,14,3,5.0,5,40,4,2,1
5,1,2,3.0,1,38,12,0,1
293,293,3,4.5,5,43,1,1,1
0,0,1,0.0,5,38,1,1,0
32,0,2,0.0,1,37,22,1,1
128,0,2,0.0,5,37,1,2,0
6165,25,3,4.0,1,37,15,0,1
11,7,3,5.0,5,37,1,0,1
96,11,2,4.0,1,38,58,2,1
335,21,3,4.0,1,38,58,1,0
28560,125,3,4.5,2,37,34,1,0
514,84,2,4.0,5,43,1,1,1
255,12,1,1.5,1,37,1,0,1
208,79,3,4.0,5,40,1,1,1
93,53,3,4.0,5,38,0,0,1
1200,32,3,4.5,5,38,1,0,0
415,72,3,4.5,1,38,26,0,0
0,0,1,0.0,5,40,1,2,2
602,70,2,4.0,1,40,54,0,1
35711,249,3,4.5,5,37,12,1,0
24547,2262,3,4.0,5,37,11,1,0
151,28,3,4.5,1,37,1,0,1
4035,401,3,4.0,5,40,1,0,0
94,10,2,3.5,5,38,1,1,1
1865,31,3,4.0,5,37,1,0,0
198,1,3,3.0,5,38,1,0,0
9,9,2,2.5,2,38,1,0,1
6975,1013,3,4.0,5,40,1,0,0
213,152,3,4.0,5,43,16,0,0
47949,4578,3,4.5,5,37,11,1,0
120,1,3,5.0,1,37,2,1,1
9,0,3,0.0,1,37,2,0,0
816,8,2,3.5,2,38,1,1,0
818,89,3,4.0,5,38,11,2,0
20943,1562,3,2.5,2,37,20,0,0
1390,202,3,5.0,5,37,11,1,1
1049,9,3,4.0,5,38,1,2,1
9635,0,3,0.0,1,37,1,1,0
1159,660,3,3.5,5,37,0,2,1
933,121,3,4.5,1,37,11,1,0
46384,3041,3,4.5,5,38,7,1,0
0,0,1,0.0,1,38,2,0,1
0,0,1,0.0,1,37,1,1,0
3,3,3,5.0,5,40,10,1,1
0,0,1,0.0,1,37,2,0,0
6079,357,3,4.5,5,37,12,1,0
45320,7896,3,4.5,1,37,1,0,0
247,165,3,5.0,5,38,1,0,1
87898,8763,3,5.0,5,43,18,2,0
2833,611,3,5.0,5,38,11,2,1
629,193,3,4.5,5,37,1,2,0
44,38,2,2.5,2,38,1,0,0
18107,18107,3,4.5,5,43,1,0,1
10132,2143,3,4.5,5,38,11,2,1
29918,1401,3,4.5,5,39,12,2,0
4429,432,3,4.5,2,37,13,0,0
106,100,3,4.5,5,38,1,0,1
6624,12,3,4.5,5,40,1,0,0
485,34,2,2.0,1,37,1,0,0
300,32,3,4.0,5,38,1,2,1
78,0,2,0.0,1,37,22,1,0
222,16,3,5.0,1,37,14,0,0
36,4,3,4.0,5,37,1,2,1
10,10,1,2.0,5,37,1,2,1
28361,681,3,4.5,5,40,6,1,0
166,11,2,3.5,5,24,1,1,1
2074,32,3,4.5,5,40,11,1,1
71,71,3,4.5,5,24,3,2,1
17,17,3,4.0,5,38,3,2,1
3939,5,3,4.0,5,37,1,1,1
0,0,1,0.0,1,37,2,0,0
10871,37,3,4.0,5,37,1,1,0
768,32,2,1.5,1,37,1,0,0
171,44,3,4.0,5,38,1,1,1
0,0,1,0.0,5,38,2,0,0
513,28,3,4.0,5,38,11,0,1
1858,346,3,4.5,1,39,18,1,1
3018,141,1,1.5,1,37,2,0,0
1,1,3,5.0,5,38,2,0,1
52,52,1,1.0,5,43,1,0,1
3220,35,3,4.5,5,37,3,1,0
91,23,3,4.5,1,37,13,0,1
1,1,2,3.0,2,38,1,0,1
0,0,1,0.0,1,37,2,0,1
837,837,3,4.5,5,43,1,1,1
2781,2499,3,4.0,5,43,1,1,1
313,34,3,4.0,5,38,1,2,0
5693,476,2,4.0,2,37,1,1,0
327,327,3,4.5,5,40,1,1,1
23910,7,3,3.5,5,38,20,1,0
14,0,2,0.0,1,24,1,2,1
7,0,1,0.0,1,37,4,1,0
7646,46,3,4.0,5,38,1,1,0
168,2,2,4.5,5,38,11,1,0
0,0,1,0.0,1,40,2,0,0
53,2,1,1.0,1,37,11,0,0
0,0,1,0.0,1,37,2,0,0
115,0,3,0.0,1,37,17,0,0
50,0,2,0.0,1,37,1,1,0
84,0,2,0.0,5,40,1,2,0
863,211,2,3.5,5,37,1,2,1
424,20,3,4.5,5,40,8,0,1
5834,131,3,4.5,5,38,8,0,0
3629,46,3,4.5,5,38,7,1,0
0,0,1,0.0,1,38,2,0,0
1394,439,2,4.0,5,37,8,2,1
100,4,3,4.5,1,37,12,0,3
3,3,1,1.5,2,38,1,0,1
228,190,2,2.5,2,37,1,0,0
259,3,3,4.0,5,40,1,1,1
247,0,2,0.0,5,24,12,1,0
106,4,3,4.0,5,37,3,1,1
181,25,2,3.5,5,40,10,0,1
895,1,2,1.0,1,37,1,0,0
94,7,1,1.0,1,37,5,0,0
249,3,2,3.5,1,37,15,0,1
0,0,1,0.0,5,40,1,2,0
0,0,1,0.0,1,37,2,0,1
110,9,3,4.0,5,40,9,1,0
820,26,3,4.5,1,37,2,0,1
1238,36,3,4.0,5,37,1,1,0
0,0,1,0.0,1,38,1,0,1
5,0,2,0.0,5,40,2,1,0
1333,372,3,4.5,5,38,1,0,1
131,16,2,2.0,1,37,1,0,0
89,13,3,3.5,5,37,1,1,0
481,2,3,2.5,5,38,1,1,1
1250,141,3,4.5,5,33,1,2,1
263,231,3,4.5,5,43,1,1,1
205,3,3,3.0,5,38,1,2,1
0,0,1,0.0,5,37,1,0,0
71,71,3,4.5,2,38,1,1,1
1147,1147,3,4.5,5,39,1,0,0
2018,106,3,3.0,5,38,1,0,0
122,6,3,4.5,5,37,1,1,0
1170,0,3,0.0,5,38,1,1,0
114475,1265,3,4.5,5,39,13,2,0
4276,4,3,2.5,5,38,16,1,0
0,0,1,0.0,1,37,2,0,0
7863,99,3,4.0,1,37,12,0,1
2793,71,3,4.5,5,37,6,2,0
3896,251,3,5.0,1,37,11,1,0
9006,216,3,5.0,1,37,1,1,0
476,476,3,4.0,5,40,1,1,1
243,243,3,4.5,5,24,11,2,1
18,4,2,3.0,5,37,5,2,1
498,29,3,5.0,1,37,7,0,2
258,172,3,4.0,5,38,16,0,1
0,0,1,0.0,2,40,2,0,0
442,42,3,5.0,1,37,19,1,1
0,0,1,0.0,1,37,1,0,0
494,0,3,0.0,5,40,1,1,0
445,294,3,4.0,1,40,20,1,1
853,176,3,4.0,1,40,15,1,0
397,52,2,4.0,1,37,10,1,0
6683,6051,3,4.5,1,37,1,0,0
7824,458,3,4.5,5,38,19,1,1
57,8,3,4.0,5,40,1,2,1
631,44,1,1.5,1,37,22,0,0
1461,79,3,5.0,5,37,1,1,1
91,30,2,2.5,5,26,1,2,0
3542,38,3,4.5,5,40,10,0,1
16674,3641,3,4.5,5,40,1,0,0
88,50,2,3.5,1,37,1,0,1
104502,20813,3,4.0,5,40,1,1,0
6570,152,3,4.5,5,38,1,1,0
0,0,1,0.0,5,40,1,0,0
0,0,1,0.0,2,38,1,0,0
2582,568,3,5.0,1,37,11,0,1
5362,796,3,4.0,5,40,4,1,0
14744,2178,3,4.5,1,37,13,0,0
14592,1085,3,4.5,5,40,18,1,0
3694,3041,3,5.0,1,37,1,0,0
1536,9,3,3.5,1,37,11,0,1
32807,178,2,4.5,1,37,58,1,0
42,26,3,4.0,5,43,1,0,1
36,7,3,2.5,1,25,1,0,2
0,0,1,0.0,5,40,1,2,2
919,12,3,5.0,5,37,8,1,1
22,6,3,4.5,5,38,2,1,0
849,61,3,4.0,1,38,14,0,0
284,275,2,3.5,2,38,1,0,1
403,66,2,3.5,5,37,1,1,0
346,346,3,4.0,5,38,1,2,1
550,2,3,3.5,1,37,3,1,0
20911,142,3,4.5,5,38,13,1,0
1246,9,3,4.0,1,37,1,0,0
107,102,2,3.5,5,37,1,1,0
703,39,3,5.0,5,38,11,0,1
16,0,3,0.0,1,38,1,0,0
32,2,3,5.0,1,37,4,0,1
38,17,2,4.0,1,26,1,2,1
643,133,3,4.5,1,37,1,0,1
0,0,1,0.0,1,37,0,0,0
1035,6,3,4.5,1,37,15,1,0
2816,37,3,3.5,5,37,1,0,0
323,323,3,4.5,5,43,1,1,1
0,0,1,0.0,5,38,1,0,0
751,16,2,4.0,5,40,1,1,0
334,24,3,4.5,5,37,11,2,0
8,0,3,0.0,5,38,1,2,0
138,99,3,4.5,5,38,1,1,1
1754,684,3,4.0,1,40,1,0,1
1533,17,3,4.0,5,38,11,0,0
12,1,3,2.0,5,40,0,1,0
52,2,3,5.0,5,37,1,0,1
1588,40,2,3.5,2,38,1,0,0
90,15,3,3.5,5,24,4,2,1
67,1,3,1.0,1,37,1,1,1
17,0,3,0.0,5,40,1,1,0
424,2,1,4.5,1,37,2,0,1
33282,286,3,4.5,5,37,14,0,0
3242,765,3,4.5,5,40,1,1,0
234,17,2,4.5,5,37,1,0,0
51,43,2,3.5,2,40,1,0,1
13345,2788,3,5.0,1,37,1,1,0
2272,2150,3,4.5,5,40,13,0,1
2114,178,3,4.5,5,38,6,0,1
48694,7168,3,4.5,5,40,1,1,0
5660,1036,3,4.5,5,38,2,0,0
20147,381,3,4.5,5,37,1,0,0
20906,433,3,4.5,5,38,15,2,0
12,0,1,0.0,1,37,4,0,1
22792,1563,3,3.5,1,37,31,0,0
91,91,2,3.0,5,38,1,1,0
253,140,3,5.0,5,38,1,0,1
959,150,3,5.0,5,40,1,0,1
39,0,2,0.0,1,37,13,0,1
539,166,3,4.5,5,38,5,1,1
251,59,3,4.0,2,37,1,2,0
947,172,3,4.5,5,38,15,1,0
308,117,2,3.5,5,37,1,2,1
